SSN,Sentinel_site,Latitude,Longitude,xrpd_cluster,xrpd_cluster_subset,pH,TOC,K,Ca,Mn,Fe,Ni,Cu,Zn,m3.B,m3.Mg,m3.K,m3.Ca,m3.Mn,m3.Fe,m3.Cu,m3.Zn
icr056002,Fisenge,-13.08003,28.47069333,3,FALSE,5.5,8614.30138,2670.32,265.2876667,104.2506667,18495.56833,16.019,27.20966667,10.42433333,0.001058243,57.7,80.7,175,28.5,110,12.3,1.64
icr056022,Fisenge,-13.065403,28.473107,3,FALSE,5.13,4106.37125,1783.787667,208.071,132.1186667,20398.28533,29.78933333,33.54466667,23.374,0.001087403,45,49.6,158,62.1,51.4,2.7,0.88
icr056042,Fisenge,-13.12265333,28.49141167,6,FALSE,5.88,10391.36171,3424.474,466.5493333,649.2786667,50119.05933,39.71833333,53.48833333,28.95933333,0.001238052,109,180,298,86.5,84.7,8.68,1.35
icr056062,Fisenge,-13.11281167,28.485475,3,FALSE,5.07,8140.81788,2224.392667,248.2823333,90.657,12923.289,51.17266667,21.546,25.812,0.000984871,43.4,33.2,176,13.9,36.8,1.79,0.76
icr056082,Fisenge,-13.07921,28.49115833,3,FALSE,5.02,4378.1659,3273.108667,204.849,140.6736667,14390.24267,37.714,23.50133333,32.39166667,0.00108865,62.3,77.6,131,40.8,40.8,1.86,1.63
icr056102,Fisenge,-13.06236333,28.48207,5,TRUE,5.68,4135.40155,2872.352667,343.765,177.719,39123.72367,20.42533333,34.642,11.60066667,0.001165851,63.2,114,251,73.6,75.9,2.9,0.74
icr056122,Fisenge,-13.127745,28.51711333,2,TRUE,5.01,7101.90296,6337.539667,185.0656667,142.1493333,12473.577,7.801666667,18.715,13.42366667,0.000996955,40.3,76.9,128,32.1,109,5.29,1.48
icr056142,Fisenge,-13.10194667,28.50299833,3,FALSE,5.12,4140.71023,2252.060333,288.1806667,82.228,5642.629667,42.48733333,22.47666667,19.12066667,0.001109763,123,49.2,428,15.6,53,3.8,0.79
icr056162,Fisenge,-13.08635167,28.509135,2,FALSE,5.22,4502.65348,2338.512667,203.122,109.4326667,13109.95667,18.46333333,21.714,14.99033333,0.001052988,53.2,62.2,150,26.2,59.2,3.25,0.77
icr056182,Fisenge,-13.06836667,28.51594667,3,FALSE,5.79,8339.77401,1964.234,435.5943333,124.77,10516.25467,29.243,21.957,13.846,0.001186429,88,76.4,370,53.3,54.8,3.18,0.62
icr056201,Monga,-16.113185,28.26820667,7,FALSE,7.21,15933.097,35073.98,7931.017667,376.4703333,41704.92067,44.10533333,24.40433333,51.88233333,0.31,242,175,1970,45.3,71.3,1.86,1.02
icr056221,Monga,-16.09294,28.26640167,7,FALSE,6.14,1798.49781,33225.771,1753.771,410.8093333,46408.176,37.04733333,25.192,65.87433333,0.001148443,218,64.2,649,27.9,39.7,0.32,0.59
icr056241,Monga,-16.06627833,28.260995,5,FALSE,6.22,3077.21525,28947.31633,2589.084333,864.5683333,47125.59533,33.14566667,31.34466667,68.245,0.00120756,186,81.2,471,43.9,37.5,0.63,0.35
icr056261,Monga,-16.04487667,28.25742667,7,FALSE,5.9,4415.37559,38239.679,987.2936667,290.0963333,58265.77467,51.57366667,57.52066667,34.91233333,0.001076626,283,77.2,286,8.15,38.1,0.75,1
icr056281,Monga,-16.11281,28.27992667,7,FALSE,6.06,3370.37489,36931.31667,2069.070333,139.5303333,42495.67967,38.46766667,65.02833333,22.76933333,0.000976088,228,43.5,205,3.74,54.3,2.74,0.68
icr056301,Monga,-16.09358333,28.28641167,7,FALSE,6.19,2092.51471,33911.31667,2865.268333,626.0703333,50394.43,38.766,32.50933333,71.29766667,0.001030199,141,89.2,491,5.21,38.5,0.34,1.09
icr056321,Monga,-16.06947333,28.28348833,7,FALSE,6.12,5385.15314,30328.696,2571.769333,80.78366667,38062.27033,37.59633333,27.64566667,6.933333333,0.001079238,176,119,417,5.56,48.2,0.83,0.81
icr056341,Monga,-16.04143333,28.28783833,5,TRUE,6.05,6946.38222,10440.23533,1127.567,258.6116667,49480.49,44.06566667,28.73666667,9.719333333,0.001354872,641,303,476,75.1,46.6,2.96,0.39
icr056361,Monga,-16.11395,28.30799833,7,FALSE,6.03,10077.34656,38580.65133,4758.006,138.7423333,35089.704,36.97966667,14.06,6.374333333,0.001230281,376,159,1430,29.3,104,1.25,0.56
icr056381,Monga,-16.09050667,28.30285,7,FALSE,5.53,3977.49469,39536.529,2570.316,209.1463333,43941.55967,39.42866667,35.31666667,26.87633333,0.00104635,150,70.5,145,14.8,43,0.5,0.35
icr056401,Monga,-16.06884,28.30719667,4,FALSE,6.07,5369.39591,31351.388,1704.857667,39.30666667,25326.04,9.179,2.602333333,7.829666667,0.000786305,127,65.8,498,4.68,216,0.022335783,0.74
icr056421,Monga,-16.05019667,28.30818,2,TRUE,6.33,6987.04481,5840.566667,1352.129,162.6383333,7083.160333,4.938666667,5.218333333,2.173666667,0.001178083,151,78.8,763,74.2,71.9,0.73,0.83
icr056441,Monga,-16.10458833,28.324225,7,FALSE,7.07,1982.21333,36048.996,8244.402333,265.9113333,41640.40733,35.288,10.94166667,12.058,0.52,98.5,302,557,97.5,172,0.44,4.04
icr056461,Monga,-16.088815,28.32333333,8,FALSE,7.71,26026.87597,6966.800333,150143.3097,656.9146667,18179.466,25.79166667,19.97233333,37.29833333,0.67,287,158,7130,240,71.7,2.78,1.75
icr056481,Monga,-16.066365,28.32649833,5,TRUE,6.28,6948.21626,13024.04867,2330.909333,328.404,46402.605,37.88066667,36.59333333,19.296,0.00127085,198,46.8,1070,136,68.1,6.05,0.63
icr056501,Monga,-16.04378333,28.32967,7,FALSE,6.38,2103.89495,46565.50467,3613.738667,429.1103333,51026.15867,25.04533333,17.489,35.01566667,0.001175741,136,115,417,78.6,73.3,0.66,0.64
icr062135,Didy,-18.3471,48.6935,5,FALSE,4.77,13241.45138,675.2323333,722.1033333,679.696,48850.05367,41.52933333,27.108,31.04933333,0.000984793,99.7,34.6,135,197,170,1.41,1.32
icr062156,Didy,-18.3172,48.6883,5,FALSE,4.59,14088.67955,155.717,172.2236667,103.2443333,41585.807,31.889,20.97,28.374,0.000741153,87.2,35.2,104,11,194,1.03,0.47
icr062176,Didy,-18.2959,48.692,7,TRUE,4.39,27465.07406,181.5456667,103.8316667,188.635,75889.16733,23.393,26.90466667,35.45733333,0.000545871,44.8,29.8,107,4.63,206,0.74,1.01
icr062196,Didy,-18.2759,48.6875,6,FALSE,4.27,17841.1442,90.40933333,93.11966667,66.74166667,35553.16967,27.02366667,14.78366667,31.566,0.000275241,29,23,73.9,1.83,302,0.22,0.73
icr062216,Didy,-18.3362,48.71,7,FALSE,4.74,29109.39336,209.214,180.514,144.153,87181.897,47.27533333,23.25166667,36.042,0.000769191,66.2,54.6,130,7.55,151,0.93,0.81
icr062256,Didy,-18.2919,48.7134,9,FALSE,4.12,49401.86262,147.426,164.5686667,238.9083333,131208.7947,1.697666667,18.632,44.22633333,0.000561994,44.1,53.8,73.4,5.59,272,1.53,2.43
icr062276,Didy,-18.2724,48.7098,7,FALSE,5.54,14191.11252,411.1806667,568.485,812.3953333,73200.285,14.41166667,26.04533333,22.06033333,0.00097646,66,20.1,268,144,163,3.04,1.48
icr062295,Didy,-18.349,48.7392,9,FALSE,4.59,23024.38259,193.279,95.47133333,615.443,123659.844,39.02333333,24.73666667,37.50766667,0.000426778,25.6,21.8,81.5,2.85,292,1.69,0.64
icr062315,Didy,-18.3162,48.7348,5,FALSE,4.51,23868.67166,178.972,162.368,65.44233333,30299.04567,41.112,9.667666667,21.99633333,0.21,79.2,37.2,136,4.34,179,0.022034567,0.63
icr062335,Didy,-18.2968,48.7352,5,FALSE,4.7,14312.41035,149.679,144.567,129.4563333,50716.059,26.90433333,20.95233333,30.024,0.00073348,43,26.1,105,14.1,125,0.94,0.69
icr062354,Didy,-18.2763,48.7363,9,FALSE,4.49,13830.5372,442.9096667,69.70066667,275.392,90992.62667,267.181,58.36833333,53.588,0.000824229,36.1,26.1,76.7,29.3,121,2.83,0.73
icr062374,Didy,-18.3387,48.7558,5,FALSE,4.64,15014.90712,176.1506667,121.3063333,191.4926667,44272.78267,8.842333333,12.48066667,30.298,0.000544977,33.6,28.6,81.2,6.34,184,0.37,0.43
icr062396,Didy,-18.3094,48.7565,5,FALSE,4.66,18282.85873,1956.143333,406.6006667,130.21,36897.21233,29.26533333,14.02833333,28.86033333,0.000602104,55.5,46.3,163,3.23,162,0.35,1.12
icr062414,Didy,-18.2982,48.7534,6,FALSE,4.38,25353.41263,909.5573333,114.3073333,96.875,34827.817,34.62,18.54533333,7.725333333,0.000707203,41.5,45.7,73.5,13,216,1.82,0.88
icr062434,Didy,-18.2793,48.7545,9,FALSE,4.32,21538.76662,475.433,126.1513333,259.557,65267.389,23.51566667,16.62966667,28.89933333,0.000634376,34.8,29.8,74.9,5.73,119,0.9,0.67
icr068102,Nyalagari,13.367585,1.735376667,2,FALSE,4.31,716.49872,1431.233333,277.4353333,46.69733333,11006.95467,6.997,5.165333333,7.005666667,0.000995951,103,29.3,276,23,39.3,0.35,0.7
icr068132,Nyalagari,13.393575,1.735128333,2,TRUE,5.23,1136.8724,1663.231667,117.268,48.824,7235.661,4.540333333,4.512666667,6.295,0.00091395,36.3,75.7,113,27.1,71.2,0.23,0.5
icr068150,Nyalagari,13.418405,1.731593333,2,TRUE,4.58,1020.17421,1303.71,111.8016667,67.73466667,9782.938667,4.250333333,4.01,6.553666667,0.000854868,35,63.3,91.5,43.8,127,0.022045456,0.6
icr068162,Nyalagari,13.43555333,1.738738333,2,FALSE,4.44,3285.83032,2254.714333,256.8206667,91.25266667,15739.62167,6.722333333,8.460333333,10.02333333,0.000904651,57.2,30.3,142,37,75.4,0.53,0.69
icr068182,Nyalagari,13.37571833,1.759763333,3,FALSE,6.52,2053.36653,2483.023333,345.7746667,185.7473333,22817.49233,16.122,13.16433333,20.823,0.001206471,115,342,298,96.4,74.7,0.74,2.35
icr068200,Nyalagari,13.39504,1.75692,3,FALSE,4.73,1560.18838,2055.560667,394.006,102.3346667,17255.345,7.540666667,7.176333333,10.31466667,0.001047142,83,75.2,345,27.6,56.2,0.22,0.51
icr068222,Nyalagari,13.41339833,1.754711667,2,FALSE,4.72,1012.95739,1716.522333,162.021,123.2833333,17274.07867,5.521,7.256333333,7.066,0.000907657,30.6,47.2,99,64,81,0.22,0.37
icr068240,Nyalagari,13.44397,1.754626667,3,FALSE,4.48,2590.73839,2051.754333,425.3226667,59.048,17750.63867,12.08366667,7.961333333,11.86633333,0.001010132,118,35.1,310,29.6,66.4,0.57,0.6
icr068266,Nyalagari,13.371465,1.779663333,2,TRUE,4.29,1620.4004,1605.256667,121.2,51.59133333,11030.75533,6.314,5.259333333,9.089333333,0.000677876,21.1,25.3,76,17,86.4,0.24,0.43
icr068280,Nyalagari,13.38991667,1.77919,2,FALSE,4.64,3696.90925,1581.609667,244.168,66.12833333,11551.22233,4.060333333,6.106,6.913,0.000834772,39.2,31.3,135,22.8,69.7,0.28,0.55
icr068302,Nyalagari,13.41907833,1.786608333,3,FALSE,4.18,3115.7878,1535.785667,126.026,32.71,9537.643333,11.70533333,5.703666667,11.467,0.000760472,41.1,34.7,91.2,4.41,50.6,0.28,0.23
icr068322,Nyalagari,13.43786,1.777961667,3,FALSE,4.22,5274.78665,2690.614,419.6413333,71.293,28279.56633,18.79433333,10.78633333,19.64133333,0.001063721,169,72.5,332,31.6,85.9,0.71,0.88
icr068340,Nyalagari,13.37199833,1.804516667,2,FALSE,4.4,1693.50356,753.5473333,110.001,52.51,8168.785667,5.191333333,4.464,7.341333333,0.000670447,23.1,31.6,75.7,19.3,98.7,0.3,1.12
icr068362,Nyalagari,13.38568167,1.798298333,3,FALSE,4.55,3014.02509,1706.193667,164.8093333,56.19766667,14629.383,9.685666667,6.857333333,12.15533333,0.000873341,65.5,29.8,174,22,75.2,0.45,0.74
icr068382,Nyalagari,13.404805,1.802671667,2,FALSE,4.06,2282.36869,966.578,115.517,24.87866667,7946.224667,5.403333333,4.804333333,7.286,0.000592198,37,25.1,116,4.78,88.7,0.37,1.53
icr068400,Nyalagari,13.43122,1.799123333,2,FALSE,4.38,3082.07989,1634.418667,164.6413333,35.67266667,9222.251667,9.066333333,5.323333333,10.37666667,0.000904077,75.7,31.3,204,12.3,54.3,0.36,0.42
icr068420,Pampaida,11.28078,8.123596667,4,FALSE,5.94,3395.88195,45064.65467,2478.020333,108.0313333,9627.482333,3.416666667,3.267,15.95033333,0.000920873,76,38.2,765,6.82,60,0.34,1.15
icr068440,Pampaida,11.307105,8.119573333,6,FALSE,6.15,3364.99244,45868.715,3496.815667,596.7416667,20071.83067,8.925,8.504,13.267,0.001139863,99.2,53.2,747,61.6,70.4,0.84,0.64
icr068460,Pampaida,11.33028667,8.124355,4,TRUE,6.03,3135.74404,33783.19267,4889.083,146.7596667,11215.40033,4.650666667,4.955,12.48233333,0.001216366,232,416,1190,25.1,98.5,0.64,1.88
icr068482,Pampaida,11.35407333,8.121323333,4,TRUE,5.32,4672.80775,31661.84167,4298.036333,155.8916667,8723.214,3.471666667,4.782333333,11.79266667,0.000948034,88,29.6,676,32.7,161,0.63,0.52
icr068500,Pampaida,11.29146167,8.145926667,4,TRUE,6.95,2425.66645,33489.634,3029.516667,171.4196667,8836.310333,4.187333333,3.851333333,11.20866667,0.001044946,94.2,61.7,1030,28.1,102,0.47,1.16
icr068522,Pampaida,11.31266,8.148253333,4,FALSE,6.28,3395.40258,31280.26567,1475.475,327.8006667,28042.12067,4.598666667,8.865,14.21866667,0.00105868,61.8,37.7,654,28.6,54.7,0.56,0.53
icr068540,Pampaida,11.33524167,8.150375,4,TRUE,5.29,4165.54242,29880.681,1555.380333,182.4003333,18270.52767,7.188,7.832333333,13.20866667,0.001022171,89.5,40,570,22,103,0.66,0.21
icr068560,Pampaida,11.35515,8.146985,4,TRUE,5.15,2653.63052,29025.55167,2178.187,108.0156667,8415.919667,4.037333333,4.632666667,9.029,0.00083807,75.7,16.6,399,10.3,67.5,0.38,0.000943982
icr068580,Pampaida,11.28065833,8.166768333,4,TRUE,5.47,2920.4005,28011.37667,1024.524,84.086,11568.92467,7.172,5.665666667,13.64666667,0.001034188,125,113,666,7.36,75.7,0.67,1.43
icr068600,Pampaida,11.30869,8.175328333,4,TRUE,5.76,2643.27675,37933.65567,2116.011667,141.5803333,12091.96067,5.438333333,4.721666667,14.25633333,0.001042933,108,45.7,775,19,74.7,0.52,0.56
icr068620,Pampaida,11.332955,8.173293333,4,FALSE,6.21,4504.731,35436.25367,4222.088667,481.2236667,14155.95133,6.025666667,5.418,14.65133333,0.001141662,170,65,1270,58.8,90.2,0.88,2.27
icr068640,Pampaida,11.35259,8.169905,4,FALSE,6.1,2342.18478,43496.63667,3498.352333,94.86833333,8840.867,4.557666667,3.833666667,12.41133333,0.001066652,110,163,738,10.5,110,0.52,0.6
icr068663,Pampaida,11.28576667,8.197546667,4,FALSE,7.03,4074.48456,52886.77967,3200.614667,142.4366667,5018.912667,2.072333333,2.084,8.75,0.001000519,65.2,41.5,729,13,46.7,0.27,0.72
icr068678,Pampaida,11.30931667,8.19152,4,FALSE,8.09,3472.29242,50360.94433,2302.947333,103.153,8516.763333,3.747666667,3.956333333,10.25166667,0.001141437,77,167,1120,10.9,53.3,0.4,0.59
icr068698,Pampaida,11.32778667,8.192435,4,TRUE,5.14,4052.13743,31202.22867,2989.200333,219.5216667,11892.922,6.064,5.953,16.749,0.000960822,163,30.3,990,24,172,0.75,0.91
icr068718,Pampaida,11.34667,8.194856667,4,TRUE,8.44,2258.00224,27431.904,5183.123333,142.593,10498.1,4.87,4.736,14.39666667,0.001087585,93.9,29.3,2020,66.2,125,1.76,2.29
icr069790,Tambabougou,14.809575,-7.843511667,1,FALSE,6.57,2205.51804,1610.908667,420.6523333,70.661,4459.551667,3.148,3.146,3.685,0.000997998,93.5,32.3,363,49.6,62,0.21,0.68
icr069810,Tambabougou,14.83139,-7.843868333,1,TRUE,6.37,1387.2999,1500.373667,352.4736667,67.59,5439.343,3.559,3.453333333,3.858666667,0.000920384,111,18.3,333,34.8,85.5,0.022320746,0.67
icr069830,Tambabougou,14.85631333,-7.846765,1,FALSE,5.74,921.03213,1119.583,203.2623333,31.56066667,3031.766667,2.504666667,2.970666667,3.198,0.000794723,78.5,32.3,219,10.4,109,0.022087756,0.45
icr069850,Tambabougou,14.87954,-7.8447,1,FALSE,6.35,1073.01943,1122.405667,349.7943333,36.81766667,3403.165667,2.230666667,3.153333333,3.172666667,0.000917665,87.4,36,373,14.5,68.7,0.4,1.16
icr069870,Tambabougou,14.80671333,-7.825015,1,TRUE,6.42,1695.51946,1654.943667,354.2693333,71.19333333,6580.339333,3.140333333,3.615666667,4.641,0.001034705,165,50.2,421,49.3,100,0.28,0.56
icr069890,Tambabougou,14.83103333,-7.823068333,1,TRUE,6.68,1705.66238,1826.052667,331.147,60.036,3110.407667,2.795333333,2.743,3.480666667,0.00105737,144,61.5,421,49.1,73.2,0.28,1.11
icr069910,Tambabougou,14.858365,-7.82084,1,TRUE,5.91,1471.54428,1415.848333,300.705,43.64066667,3068.767,3.341,5.421,3.483,0.000939832,127,36.3,377,18,70.5,0.48,1.87
icr069930,Tambabougou,14.869855,-7.819491667,1,TRUE,5.68,1603.38983,1307.246333,238.7573333,45.56433333,3920.784,2.902666667,3.092333333,3.911666667,0.000977981,110,33.2,245,23,43.2,0.41,1.27
icr069950,Tambabougou,14.80238833,-7.802876667,1,TRUE,6.45,1104.16867,1502.973,256.0933333,49.60066667,2293.877333,3.057,2.190333333,3.052,0.000989685,104,26.1,294,25.1,34.5,0.26,0.88
icr069970,Tambabougou,14.83648167,-7.809873333,1,TRUE,6.57,1166.79899,1739.937667,257.8976667,56.475,3414.897333,3.051,2.868666667,3.291,0.001039762,117,35.5,325,28.1,33.7,0.23,0.71
icr069990,Tambabougou,14.85474833,-7.80709,1,FALSE,5.97,1286.92679,1064.296,229.2356667,34.47,2628.224,2.291,2.581333333,2.833333333,0.000913907,68.2,25,261,18.8,37.6,0.23,1.11
icr070010,Tambabougou,14.87538667,-7.795621667,1,FALSE,6.34,805.01415,1391.029667,255.91,45.648,3439.742333,2.679666667,2.961666667,2.795666667,0.000964722,102,27.3,281,20.8,46.8,0.022069457,0.56
icr070030,Tambabougou,14.80921167,-7.78246,1,FALSE,6.28,2410.77147,2251.784,502.4836667,141.6236667,3553.366333,3.256333333,3.639333333,7.732666667,0.001111433,129,52.5,564,73.7,71.2,0.67,1.41
icr070050,Tambabougou,14.83130167,-7.780153333,1,FALSE,6.78,1727.23897,1748.612,393.437,58.60133333,2682.84,3.431666667,2.790666667,3.804666667,0.001077633,127,58.5,454,34.7,49.8,0.32,1.06
icr070070,Tambabougou,14.853915,-7.781675,1,TRUE,6.1,1604.59243,1193.362,240.7176667,35.958,2388.518333,2.458,2.549,3.151333333,0.000979811,64.4,44.1,238,18.8,35.2,0.31,1.16
icr070090,Tambabougou,14.87451333,-7.780065,1,TRUE,6.26,1275.98666,1206.905667,250.051,36.05333333,2729.408,2.829666667,7.129666667,6.340333333,0.000952012,86.2,25.5,309,18.8,37.7,0.34,1.25
icr070113,Kutigi,9.166063333,5.678096667,5,FALSE,4.85,9187.91473,1386.364,174.2605,73.2915,34674.166,20.2285,10.2555,11.195,0.000715905,23.3,17.8,96.7,8.83,54,0.55,0.48
icr070125,Kutigi,9.191568333,5.671851667,3,TRUE,6.06,5878.13258,2851.9445,1262.5955,352.902,18547.596,9.9755,8.1495,18.752,0.001139721,133,39.2,793,204,155,1.89,1.06
icr070143,Kutigi,9.221401667,5.666751667,2,FALSE,5.64,2624.05016,1208.0035,278.039,258.8845,5967.277,6.525,3.479,5.364,0.000996597,55.1,18,234,229,82.4,0.57,1.06
icr070165,Kutigi,9.233073333,5.676535,2,FALSE,6.08,4712.7077,1252.276,535.976,129.2325,4894.5225,5.488,4.284,7.695,0.00102874,68.5,49.7,444,141,219,1.37,1.21
icr070194,Kutigi,9.166866667,5.69213,2,FALSE,5.21,2528.88702,858.405,80.3815,62.419,6896.361,4.7495,3.5275,5.1395,0.000816475,22.3,32.7,75.9,28.1,52.7,0.22,0.46
icr070203,Kutigi,9.192731667,5.697721667,2,TRUE,5.94,2837.26811,985.7145,285.3555,144.2265,7965.984,4.548,4.3115,8.0425,0.000961128,50.7,17.3,173,124,61.1,0.62,1.18
icr070247,Kutigi,9.241345,5.689193333,1,FALSE,6.6,5611.19795,1661.179,475.2475,325.545,7896.5585,6.7015,4.543,8.5005,0.001034375,70.7,26.8,578,322,157,0.55,1.64
icr070263,Kutigi,9.17576,5.711345,2,FALSE,6.19,1806.06075,1078.4475,304.0865,283.022,7354.951,4.3915,3.1095,4.804,0.001051174,60.6,39,194,225,68.4,0.3,0.95
icr070277,Kutigi,9.192781667,5.719468333,3,TRUE,5.34,3209.71459,1391.2675,249.554,123.6,13036.444,8.815,5.5295,7.57,0.000928528,66.5,10,161,55.7,40.7,0.64,0.66
icr070289,Kutigi,9.21169,5.715875,1,FALSE,6.23,4343.73721,711.348,656.8665,54.428,2356.0165,2.6435,3.0215,6.1745,0.000940823,78.9,23.8,538,23.5,81.5,0.92,1.62
icr070309,Kutigi,9.237658333,5.717488333,2,TRUE,5.98,2862.77175,1004.8415,265.89,166.1235,6556.063,5.2885,4.712,6.0435,0.000954864,74.5,16,207,154,83.9,0.78,1.86
icr070329,Kutigi,9.170196667,5.738131667,2,FALSE,5.54,2036.82497,689.116,188.896,120.429,6002.5015,3.956,3.1155,3.8855,0.000977968,56.5,17.3,169,74,45.2,0.41,0.45
icr070349,Kutigi,9.188533333,5.742303333,2,FALSE,5.56,2940.86531,1401.092,233.689,150.922,12503.35933,8.476,5.082333333,9.350333333,0.000995574,60.7,20.1,190,76.5,42.2,0.48,0.9
icr070371,Kutigi,9.217246667,5.73423,1,TRUE,6.09,4761.79376,863.7943333,884.9706667,84.65366667,2462.823667,3.019333333,4.542666667,8.382333333,0.000921249,39.3,11.5,834,33.5,69.7,1.47,2.5
icr072247,Sanza Pompo,-7.37775,15.68749167,2,TRUE,5.01,7875.97984,644.7896667,86.905,44.789,9289.773,4.256,4.064666667,4.277333333,0.000245961,6.32,21.1,9,4.08,155,0.55,0.57
icr072267,Sanza Pompo,-7.351243333,15.68781667,2,FALSE,5.08,7234.96348,393.1883333,74.71633333,23.78633333,8079.944,4.588333333,4.552,4.786666667,0.000143878,7.08,6.84,18.5,1.73,167,0.61,0.64
icr072287,Sanza Pompo,-7.331673333,15.687965,2,TRUE,4.87,7048.04927,385.755,84.09233333,43.63333333,7881.072667,3.318,3.816,5.061666667,0.000127312,5.99,6.71,16.1,1.96,167,0.52,0.81
icr072307,Sanza Pompo,-7.315181667,15.69147833,3,FALSE,4.88,9819.70072,11832.164,293.0843333,80.96966667,15683.99933,7.619,3.625666667,13.76933333,0.000631909,22.3,79.2,68.2,3.83,71.9,0.021219887,0.72
icr072326,Sanza Pompo,-7.373935,15.719655,1,FALSE,5.09,6359.25442,291.234,85.92066667,30.91333333,6539.09,2.501666667,2.644333333,3.700333333,0.000342727,36,7.05,150,2.6,115,0.021623082,0.96
icr072346,Sanza Pompo,-7.356638333,15.71737333,3,TRUE,5.09,11444.70394,5435.092667,184.6886667,19.81866667,19928.489,9.795666667,2.827,7.293,0.000346426,9.18,41.1,20.8,1.78,106,0.28,0.52
icr072366,Sanza Pompo,-7.340811667,15.71909667,3,FALSE,5.18,12687.18421,5711.503333,206.2976667,35.70133333,23439.115,12.047,4.847333333,8.999,0.000616756,25.6,48.2,99.2,3.37,114,0.45,0.67
icr072386,Sanza Pompo,-7.31065,15.71785667,1,FALSE,5.18,5101.63754,413.2453333,74.02333333,50.21033333,7102.417333,2.273666667,3.245666667,4.239,0.000195476,11.3,5.83,43.3,5.58,140,0.021258622,1.65
icr072406,Sanza Pompo,-7.372465,15.73818833,1,FALSE,5.2,7036.44693,267.5843333,106.849,29.042,6317.629333,2.929666667,2.486333333,4.117666667,0.000270391,9,5.11,64.2,7.17,146,0.2,0.44
icr072426,Sanza Pompo,-7.361311667,15.73790167,2,FALSE,4.95,7467.62991,2887.385333,123.4056667,31.57966667,9590.322,5.48,4.497333333,6.194666667,0.000391903,11.5,37.3,32.7,1.77,130,0.57,0.54
icr072446,Sanza Pompo,-7.337718333,15.73058833,1,TRUE,4.83,6730.80802,806.5626667,87.45333333,15.45333333,2948.815667,1.927,1.729333333,2.865666667,0.000312016,15.3,15,53.7,5.37,158,0.021433548,1.09
icr072466,Sanza Pompo,-7.315528333,15.74003333,6,FALSE,5.4,24890.31792,7641.429,733.615,140.7363333,31536.901,17.16733333,14.90266667,14.08066667,0.1,122,168,488,36.2,98.5,1.31,0.81
icr072486,Sanza Pompo,-7.372681667,15.76295333,2,TRUE,4.84,7901.72845,3016.450333,124.4326667,39.73533333,9068.399333,4.707333333,3.547,6.937333333,0.000335368,19.5,38.8,72,1.32,133,0.021185206,0.99
icr072506,Sanza Pompo,-7.359855,15.76168,6,FALSE,5.19,15612.91695,12539.66567,253.422,57.74733333,24552.31867,10.681,3.213,9.792666667,0.000547979,20.1,62.3,62.3,3.18,87,0.021195916,0.63
icr072526,Sanza Pompo,-7.333075,15.76078667,1,FALSE,5.06,9076.89184,319.5596667,60.03333333,38.12166667,6579.727,2.517,3.234333333,3.622333333,0.000270264,11.5,14.4,40.1,4.83,161,0.24,1.56
icr072545,Sanza Pompo,-7.31389,15.76066667,1,TRUE,4.79,11107.19383,1210.797,116.423,30.71333333,2954.160667,2.403666667,2.513333333,3.808333333,0.000439006,27.3,38,102,16.5,554,0.24,1.13
icr072597,Mucope,-16.26941333,14.883505,1,FALSE,6.94,2244.32155,3449.617667,450.0873333,46.35466667,3774.654333,2.936333333,2.227,2.778333333,0.17,156,226,501,36.1,42.8,0.022280296,0.84
icr072617,Mucope,-16.24470833,14.88468667,2,FALSE,6.53,3688.41857,3891.115,1095.402667,82.85266667,5664.333667,3.912333333,3.019333333,4.424333333,0.029,458,137,1000,39.1,61.6,0.022609971,0.44
icr072637,Mucope,-16.21611333,14.88083,2,FALSE,6.61,3953.13978,2551.965,993.2716667,65.63233333,4844.098,3.471,2.409,3.684,0.001223392,298,106,998,39.1,44.1,0.022489896,0.87
icr072657,Mucope,-16.196175,14.87335667,2,FALSE,6.18,3017.90819,1625.059667,1759.633,56.16366667,5802.901,4.315,3.945666667,4.215333333,0.033,398,61.8,1830,30,90.5,0.022685522,0.99
icr072677,Mucope,-16.26719667,14.89980667,1,FALSE,6.47,2279.52674,3528.268333,661.9623333,66.976,3524.180667,2.350333333,2.845,3.336333333,0.041,161,95,627,43,43.2,0.022331633,0.53
icr072697,Mucope,-16.24029,14.90458833,1,FALSE,6.34,2208.82945,2413.372,389.9163333,49.78033333,4223.934,2.756666667,2.888666667,2.442666667,0.000991612,38.1,47.2,346,27.5,52.7,0.021937782,0.5
icr072717,Mucope,-16.225095,14.89889,1,FALSE,5.77,1880.11356,2267.683,209.2343333,38.639,4168.639333,2.775,3.220333333,2.458,0.001005044,40.8,87.2,218,29.6,56.2,0.021920541,0.69
icr072737,Mucope,-16.19894167,14.89918167,1,FALSE,6.42,3926.74059,4009.993,831.258,86.14633333,4383.036,2.79,2.094,11.46633333,0.001172915,496,212,856,72.2,126,0.022801224,13.4
icr072757,Mucope,-16.26354667,14.930115,1,FALSE,5.37,2298.89095,1616.032333,231.3216667,29.098,5068.031333,3.181,2.546666667,2.470333333,0.000848952,41.7,43.7,241,13.5,63.3,0.021849046,1.09
icr072777,Mucope,-16.24473333,14.92850333,2,FALSE,5.83,3019.72032,4445.696,574.7353333,77.348,6073.732667,4.447,4.821,5.955666667,0.001149038,161,128,634,59.5,86.7,0.56,1.69
